uniprotID_A|uniprotID_B|isInteraction|trainTest
P02293|P50102|0|train
Q03705|Q12446|0|train
P27344|Q00416|0|train
P47171|Q06677|0|train
P38143|P39984|0|train
P06787|P49167|0|train
P38064|Q12118|0|train
P22943|P53934|0|train
P17157|P41902|0|train
P33895|Q08412|0|train
P06103|Q06188|0|train
P39016|Q06211|0|train
P52868|Q92331|0|train
P43555|Q06665|0|train
P40078|Q07800|0|train
Q06217|Q06628|0|train
P02829|P36068|0|train
P38856|P39079|0|train
P35206|P54790|0|train
P43573|Q04235|0|train
P32381|P53919|0|train
P33298|P33416|0|train
P02829|P53144|0|train
P10592|P23968|0|train
P53979|Q12460|0|train
P43593|Q01080|0|train
P39940|Q06411|0|train
P11484|P49686|0|train
P20676|Q06108|0|train
P53292|Q03761|0|train
P38310|Q12125|0|train
P38843|P53174|0|train
P02829|P40561|0|train
P42847|Q08818|0|train
P25491|P49018|0|train
P09435|P46988|0|train
P25294|P40019|0|train
P38837|P53060|0|train
P32381|P50095|0|train
P32609|P48562|0|train
P40150|Q12753|0|train
P39076|P47093|0|train
P14904|P40015|0|train
P32502|P37366|0|train
P38346|P38772|0|train
P39008|P43497|0|train
P11484|P47088|0|train
P47093|Q12329|0|train
P11710|P19882|0|train
P02829|P32389|0|train
P32797|P47076|0|train
P33416|P39706|0|train
P0CS90|P15801|0|train
P14242|P40260|0|train
P38288|P40480|0|train
P02309|P36016|0|train
P22082|P39077|0|train
P50094|P53865|0|train
O13522|P11484|0|train
P28708|P39956|0|train
P06101|P27999|0|train
P39078|Q05022|0|train
P47149|Q03308|0|train
P40019|Q04007|0|train
Q04409|Q08723|0|train
P00925|Q07457|0|train
P38013|P53859|0|train
P47029|Q05040|0|train
P39079|Q08746|0|train
P07272|P40450|0|train
P43572|Q01722|0|train
P39743|Q12159|0|train
Q08278|Q12043|0|train
P38970|Q06706|0|train
P11484|Q04087|0|train
P25382|P33760|0|train
P43534|Q12329|0|train
P13712|Q03687|0|train
P32598|P39101|0|train
P12689|Q12306|0|train
P36161|P38249|0|train
P40018|Q12160|0|train
P02829|P38298|0|train
P43603|P53848|0|train
P14682|P35180|0|train
P36132|P53883|0|train
P20134|P25303|0|train
P54199|Q05024|0|train
P40989|Q12045|0|train
P24384|P40358|0|train
Q04172|Q12144|0|train
P11710|P39524|0|train
P29539|P38355|0|train
P25623|P40564|0|train
P34250|Q6Q5K6|0|train
P32589|P80967|0|train
P53900|Q08562|0|train
P53238|Q03558|0|train
P29311|P38074|0|train
P29509|P38961|0|train
P02309|P08964|0|train
P14743|P32602|0|train
P02829|Q05934|0|train
P48353|P53076|0|train
P25038|P40091|0|train
P52891|P53974|0|train
P11710|P25491|0|train
P39015|Q03016|0|train
P38074|Q07738|0|train
P17555|P40150|0|train
P32381|P32589|0|train
P37012|P40533|0|train
P0C155|P32562|0|train
P12684|Q12159|0|train
P32939|P37366|0|train
P08518|P25618|0|train
P10591|Q07540|0|train
P40553|Q12250|0|train
P19807|Q06211|0|train
P25491|Q04033|0|train
P38074|Q12270|0|train
P38866|P53115|0|train
P22135|P39076|0|train
P40494|Q12193|0|train
P02557|P38116|0|train
P11484|Q06010|0|train
Q02159|Q04439|0|train
P02829|P06775|0|train
P40005|Q12692|0|train
P39083|Q12154|0|train
Q06440|Q07555|0|train
P53199|Q06205|0|train
P06777|P50095|0|train
P40036|P53252|0|train
P25558|Q03280|0|train
P12685|P40362|0|train
P38789|P39940|0|train
P43538|P47129|0|train
P15790|Q04746|0|train
P36023|Q02642|0|train
P38867|P47041|0|train
P33416|P35727|0|train
P06103|P53159|0|train
P38782|P40150|0|train
P02829|P32527|0|train
P46995|Q06675|0|train
P31539|P47079|0|train
P32604|Q03687|0|train
P34250|P53919|0|train
P38228|P38625|0|train
P22147|P53874|0|train
Q04660|Q07732|0|train
P23594|P53759|0|train
P10964|P41338|0|train
P31380|Q08162|0|train
P38907|Q06449|0|train
P54838|Q06677|0|train
P33441|Q12457|0|train
P32618|P49018|0|train
P25386|Q08491|0|train
P04050|P13586|0|train
P25588|P33298|0|train
P38273|P38907|0|train
P38828|P47037|0|train
P17883|P38260|0|train
P39743|P53040|0|train
P33775|Q06677|0|train
P32902|P40991|0|train
P25491|P33413|0|train
P22579|P47183|0|train
P10591|Q06091|0|train
P69851|Q02159|0|train
P40016|P52553|0|train
P12962|P47065|0|train
P36049|P46982|0|train
P25491|P39940|0|train
P20436|P53900|0|train
P28817|P40260|0|train
P15732|P25303|0|train
P36016|P38328|0|train
P47084|Q04779|0|train
P39078|Q12500|0|train
P38348|P40549|0|train
P16664|Q12457|0|train
P32502|P35183|0|train
P40060|P60010|0|train
P32563|P47088|0|train
P39960|Q02159|0|train
P31373|P53861|0|train
P53757|Q02326|0|train
P08539|P25515|0|train
P18899|Q06525|0|train
P33416|P48581|0|train
P16521|P48363|0|train
P25638|P53633|0|train
P31381|P53846|0|train
P47176|Q12469|0|train
P07269|P18900|0|train
P02829|P39111|0|train
P43612|P52960|0|train
P33203|P40356|0|train
P33751|P49704|0|train
P14066|Q08930|0|train
P48525|Q07533|0|train
Q08471|Q12252|0|train
P35207|Q00955|0|train
P38746|Q02159|0|train
P12688|P32527|0|train
P25491|P38262|0|train
Q00776|Q03102|0|train
P23059|P40959|0|train
P40564|Q01852|0|train
P16649|P36516|0|train
P22214|P32629|0|train
P40209|P53261|0|train
P32361|P38298|0|train
P23724|P25491|0|train
P31378|Q04902|0|train
P40570|P48582|0|train
P28007|P53845|0|train
P45978|P53923|0|train
P38850|Q05930|0|train
P07270|P25491|0|train
P39000|Q07799|0|train
P36528|Q05670|0|train
P32621|P40028|0|train
P40150|Q06592|0|train
P22696|P47017|0|train
P16151|Q06389|0|train
P38041|Q12443|0|train
P53919|Q12178|0|train
P40152|P40485|0|train
P13382|P80667|0|train
P25294|P39010|0|train
P07248|Q06677|0|train
Q00816|Q05050|0|train
P09547|P53121|0|train
P32861|P43613|0|train
P47079|P53278|0|train
P25491|P32447|0|train
P39073|P53191|0|train
P06101|P25301|0|train
P14905|P38074|0|train
P32562|Q06315|0|train
P38785|P69771|0|train
P33308|P53233|0|train
P10592|Q03944|0|train
P19882|Q04087|0|train
P43561|Q08561|0|train
P46682|Q07418|0|train
P38902|Q12303|0|train
P10591|P36093|0|train
P42837|Q02159|0|train
P40055|Q10740|0|train
P40519|P47138|0|train
P38907|Q04839|0|train
P42945|Q12515|0|train
P32447|P34248|0|train
P34167|P53094|0|train
P47093|P51401|0|train
P25333|P25491|0|train
P32461|Q06677|0|train
P35719|P39969|0|train
P57743|Q12282|0|train
P32505|P47054|0|train
P32495|P32944|0|train
P22147|P45976|0|train
O13539|Q06407|0|train
P46948|P47084|0|train
P38856|Q12457|0|train
P0CE68|Q02159|0|train
P22219|P53189|0|train
P43582|P46989|0|train
P15732|P20448|0|train
P32589|P43586|0|train
P33895|Q02554|0|train
P40015|Q03921|0|train
P23254|P39076|0|train
P10964|P39076|0|train
P38129|P40825|0|train
P39102|Q04958|0|train
P43609|P47103|0|train
P00549|Q06217|0|train
P38788|P53622|0|train
P38788|P53191|0|train
P10592|Q03330|0|train
P25491|P38282|0|train
P20448|P53861|0|train
O13585|Q00402|0|train
P38041|P38882|0|train
P25651|P32803|0|train
P25297|P38885|0|train
Q04432|Q05021|0|train
P25491|P41910|0|train
P39984|P43603|0|train
Q01389|Q12496|0|train
P39521|Q08491|0|train
P39106|P42943|0|train
P23250|P36077|0|train
P38181|P48743|0|train
P32598|Q01939|0|train
P40150|P61830|0|train
P10592|Q12373|0|train
P17967|P32496|0|train
P40150|Q04170|0|train
Q03920|Q08001|0|train
P50094|Q02866|0|train
P36126|P38626|0|train
P32495|P40564|0|train
Q08285|Q12460|0|train
P07278|Q03063|0|train
P33416|P38615|0|train
P36096|P53754|0|train
Q04175|Q07535|0|train
P46948|Q08910|0|train
P53178|Q00539|0|train
Q03697|Q04533|0|train
P43635|P53855|0|train
P25382|P60010|0|train
P46671|Q12186|0|train
Q06629|Q08965|0|train
P39734|Q00416|0|train
P25294|P50095|0|train
P32573|P47025|0|train
P38123|P40484|0|train
P06787|P54837|0|train
Q04149|Q08237|0|train
P24482|P33775|0|train
P36048|P38273|0|train
P05317|P25037|0|train
P11746|P39940|0|train
P22214|P39968|0|train
P0C2H7|P33892|0|train
P38801|Q05022|0|train
P39955|Q06680|0|train
P13045|P52553|0|train
P33334|Q12387|0|train
P09436|P38074|0|train
P39102|P39954|0|train
P38348|P39108|0|train
P38323|P38328|0|train
P13712|P32499|0|train
P38182|P40496|0|train
P40017|P47013|0|train
P12695|Q01939|0|train
P32605|P40162|0|train
P42844|Q04053|0|train
P39969|Q99325|0|train
P39014|P47015|0|train
P10592|Q01846|0|train
P50086|Q02821|0|train
P25344|P25584|0|train
P34909|P61830|0|train
P32854|P53049|0|train
P32432|Q06168|0|train
Q06593|Q12100|0|train
P40987|P53108|0|train
P25385|Q06224|0|train
P34220|P38181|0|train
P08964|P38836|0|train
P40971|Q06411|0|train
P53919|Q99339|0|train
P21264|P31539|0|train
P38826|P47030|0|train
P04801|P10363|0|train
P53632|P53900|0|train
P26637|P33417|0|train
P40413|P40564|0|train
P53919|Q03063|0|train
P14693|P32074|0|train
P09950|P43497|0|train
P43556|Q12159|0|train
Q04500|Q05583|0|train
P25491|P38068|0|train
P37838|P53860|0|train
P38716|P38788|0|train
P06701|P48837|0|train
P40016|P40477|0|train
O94742|Q05946|0|train
P53723|Q06337|0|train
P47050|P50875|0|train
P46655|Q12329|0|train
P47143|Q01329|0|train
P11353|P57743|0|train
P31380|Q04958|0|train
P53278|P53851|0|train
P32600|P38911|0|train
P25364|Q12484|0|train
P39077|Q07651|0|train
P08566|Q06815|0|train
P32793|P34167|0|train
P11484|Q12184|0|train
P10592|P27637|0|train
P02829|P39015|0|train
P39521|P53933|0|train
P53253|Q04307|0|train
P09032|P53114|0|train
Q06411|Q12282|0|train
P40018|P47065|0|train
P08018|P40150|0|train
P33416|Q06485|0|train
P10591|Q8TGU5|0|train
P33895|P53303|0|train
P09620|P39965|0|train
P36162|P53866|0|train
P21182|Q03921|0|train
P40150|Q07963|0|train
P08964|Q03860|0|train
P02829|P46988|0|train
Q03338|Q12182|0|train
Q06665|Q06709|0|train
P32634|Q12753|0|train
P16370|P53278|0|train
P32793|Q06144|0|train
P53955|Q03957|0|train
P38041|Q07825|0|train
P39077|P46678|0|train
Q07844|Q12453|0|train
P07245|P40344|0|train
P22696|Q12492|0|train
P40563|Q04432|0|train
P40362|P53863|0|train
P0CS90|P47079|0|train
P50095|P53973|0|train
P12612|Q06813|0|train
P11484|P14359|0|train
P38298|P38837|0|train
P0CY13|P53930|0|train
P04821|P38691|0|train
P32902|Q12334|0|train
P39014|Q12329|0|train
P0C268|P39743|0|train
P40963|Q06168|0|train
Q02772|Q12136|0|train
P47075|Q12209|0|train
P35497|P53901|0|train
P04911|P29539|0|train
P36016|Q03860|0|train
P53863|Q06263|0|train
P04801|P36009|0|train
P40021|P53840|0|train
P29311|Q03944|0|train
P23594|Q05506|0|train
P36077|P42951|0|train
P38439|P40150|0|train
P39927|P53900|0|train
P17629|P35172|0|train
P10591|P38753|0|train
P18634|P46972|0|train
P19882|P38156|0|train
P22209|Q12434|0|train
P32479|Q12270|0|train
P16521|P53719|0|train
P28519|P47181|0|train
P40565|Q06631|0|train
P11484|P34909|0|train
P39729|P39732|0|train
P40150|P53281|0|train
P53082|P53254|0|train
P17558|Q12049|0|train
P50106|P50113|0|train
P14906|P40319|0|train
P17890|P32589|0|train
P35728|Q04921|0|train
P34216|P53141|0|train
P11710|P30605|0|train
P29509|P38238|0|train
P36516|P38822|0|train
P19454|Q02159|0|train
P09435|P32389|0|train
P36018|P53165|0|train
P12945|Q05515|0|train
P32529|P43573|0|train
P38885|Q02796|0|train
P10591|P38149|0|train
P38310|P40348|0|train
P25515|P43593|0|train
P33338|Q06525|0|train
P15274|Q12453|0|train
P39078|Q12006|0|train
P06844|P53045|0|train
P11710|P43613|0|train
P07263|P38323|0|train
P38347|Q08193|0|train
P38792|P50085|0|train
P49166|Q06677|0|train
P47068|Q12339|0|train
P53246|P53866|0|train
P25303|Q12134|0|train
P53550|P89102|0|train
P09435|Q08465|0|train
P33327|Q07500|0|train
P11710|P33313|0|train
P46997|Q12421|0|train
P11484|P47054|0|train
P38872|Q3E756|0|train
P32589|Q03619|0|train
P02309|P50112|0|train
P33308|Q03660|0|train
P48563|P53274|0|train
P32336|P32610|0|train
P0CS90|P49334|0|train
Q04491|Q92331|0|train
Q08446|Q12159|0|train
P22470|P38298|0|train
P07245|P36523|0|train
P38859|P53150|0|train
P19658|P38627|0|train
P20435|P39007|0|train
P09435|Q06224|0|train
P09435|P17891|0|train
O13578|Q9ZZX1|0|train
P43587|P50089|0|train
P54115|Q06629|0|train
P40260|Q12275|0|train
P07260|P33416|0|train
P39076|P47037|0|train
P10592|P46655|0|train
P19097|P47138|0|train
P25294|Q04279|0|train
P38079|P38822|0|train
P11484|P42845|0|train
P32589|P42838|0|train
P32525|P34111|0|train
P35189|Q06525|0|train
P40416|Q08914|0|train
P35736|P38788|0|train
P54858|Q12341|0|train
P38788|P40509|0|train
P40005|Q05931|0|train
P25491|Q00582|0|train
P25847|P32608|0|train
P02557|P32610|0|train
P22516|P32349|0|train
P38116|P40489|0|train
P0CS90|P33203|0|train
P18898|P38830|0|train
P40150|Q06090|0|train
P10592|P47129|0|train
P33416|P36040|0|train
P34230|Q06449|0|train
P25359|P53839|0|train
P29539|P39985|0|train
P53254|Q12280|0|train
P32864|Q07824|0|train
P38074|P40505|0|train
P25441|Q12464|0|train
P27999|Q03880|0|train
P06782|P34077|0|train
P32589|P32610|0|train
P35176|Q12343|0|train
Q08176|Q12329|0|train
P27636|P52891|0|train
P39945|Q06411|0|train
P32589|P40094|0|train
P19881|Q3E747|0|train
P04161|P40339|0|train
P32806|P40971|0|train
P39719|Q03214|0|train
P34909|P39009|0|train
P10591|P12383|0|train
P00359|P38590|0|train
P38750|Q03764|0|train
P32605|Q12692|0|train
P33416|P53900|0|train
P40348|Q05027|0|train
P22215|P32363|0|train
P02829|Q04004|0|train
P53277|Q06677|0|train
P10592|Q12429|0|train
P10591|P40505|0|train
P25343|P39077|0|train
Q07362|Q3E705|0|train
P05755|P32844|0|train
P38788|P39995|0|train
P15496|P40825|0|train
P43582|P48361|0|train
P25491|P38082|0|train
P02829|Q05947|0|train
P10592|P17442|0|train
P02829|P49367|0|train
P39078|Q06010|0|train
P25389|P32589|0|train
P02829|P25300|0|train
P38781|Q06410|0|train
Q01389|Q06410|0|train
Q12060|Q12230|0|train
P14906|P39929|0|train
P38805|P39956|0|train
P16151|P33416|0|train
P40992|Q03071|0|train
P33416|Q03860|0|train
P40565|P47149|0|train
P09435|Q02206|0|train
P53141|Q7LIF1|0|train
P47122|Q02979|0|train
P27476|P47129|0|train
P10662|P31539|0|train
P38785|P40540|0|train
P12630|Q12380|0|train
P50086|Q03264|0|train
P46988|Q12449|0|train
P49704|P80210|0|train
P02829|P13298|0|train
P40359|Q03897|0|train
P15790|P38250|0|train
P06168|Q08645|0|train
P32911|Q00816|0|train
P33416|P38164|0|train
P53549|Q06697|0|train
P24783|P43573|0|train
P25046|P32589|0|train
P06787|Q06677|0|train
O13563|P10592|0|train
P39996|Q12161|0|train
P19736|P33416|0|train
P46988|Q08748|0|train
P40991|Q12089|0|train
P39078|Q02159|0|train
O13565|P40509|0|train
P02829|Q08683|0|train
P38744|P40061|0|train
P32610|P53900|0|train
P38340|Q8TGU5|0|train
P23595|P41543|0|train
P47154|P52891|0|train
P32597|Q06211|0|train
P14682|Q12071|0|train
P28003|P40095|0|train
Q04964|Q12499|0|train
P33416|P40459|0|train
P08518|P40036|0|train
P39077|Q04623|0|train
P11484|P40693|0|train
P47113|Q03153|0|train
P36145|P40005|0|train
P06103|P07278|0|train
P39940|P53863|0|train
P38344|Q12050|0|train
P33749|Q04712|0|train
P38193|Q12674|0|train
P39013|Q03776|0|train
P25491|P54783|0|train
P40150|Q08649|0|train
P06634|P38852|0|train
P35193|Q08208|0|train
P11484|Q08273|0|train
P36023|Q12291|0|train
P10591|P32521|0|train
P12612|P35723|0|train
P19073|P22149|0|train
P32558|P32836|0|train
P39015|P47079|0|train
P32589|Q02821|0|train
P0CS90|Q06689|0|train
P01120|Q01574|0|train
P25491|Q04439|0|train
Q06672|Q12508|0|train
P22696|P40084|0|train
P02829|P40578|0|train
A0A023PXA5|Q06834|0|train
P40562|P53145|0|train
P35193|P35197|0|train
P32939|Q08649|0|train
P18238|Q06188|0|train
P34730|Q12154|0|train
P38828|P43588|0|train
P38340|P52286|0|train
P35056|P38749|0|train
P24280|P38340|0|train
P14907|P53686|0|train
P40956|P41832|0|train
P06197|P40006|0|train
P43122|P61830|0|train
P38158|P39076|0|train
P25303|P32568|0|train
P11484|P38751|0|train
P43550|P46988|0|train
P33416|Q08634|0|train
P43593|Q04048|0|train
P32597|Q12335|0|train
P32568|P49018|0|train
P07286|P33334|0|train
P36122|P40012|0|train
P20485|P53298|0|train
P22082|P32266|0|train
P36107|Q08361|0|train
P07806|Q06411|0|train
Q08649|Q12163|0|train
P10592|P24868|0|train
P48353|P53983|0|train
P10592|P53290|0|train
P47019|Q04383|0|train
P32914|P42949|0|train
P54790|Q08225|0|train
P38041|P41901|0|train
P02829|P40056|0|train
P10823|P40150|0|train
Q04082|Q06411|0|train
P53549|Q06144|0|train
P32622|P36016|0|train
P47007|P53685|0|train
P28320|P39101|0|train
P0C5P1|P17695|0|train
P02829|P15938|0|train
P32589|P33338|0|train
P32561|P53738|0|train
P38746|Q06677|0|train
P38972|P53067|0|train
P23639|Q07824|0|train
P40458|Q3E840|0|train
P28274|P32479|0|train
P08679|P39102|0|train
P25367|Q01329|0|train
P19807|P40150|0|train
P06104|P38074|0|train
P25294|P25642|0|train
P02994|P10823|0|train
P40494|Q06411|0|train
P0CX31|P53127|0|train
P19541|Q04149|0|train
P53742|Q05521|0|train
P32790|Q04632|0|train
P22696|Q06103|0|train
P40343|Q02159|0|train
P10591|P38615|0|train
P14772|Q12200|0|train
P21771|Q12125|0|train
P32628|Q02776|0|train
P20604|P53863|0|train
P35728|P40150|0|train
P23643|P29340|0|train
P23293|P40150|0|train
P38766|P39938|0|train
P38555|P47007|0|train
Q02354|Q12187|0|train
P16547|P53735|0|train
Q12306|Q12335|0|train
O13565|P47052|0|train
P53877|Q12469|0|train
P02829|P36083|0|train
P38764|P53633|0|train
P09959|P40494|0|train
Q06162|Q12036|0|train
P04912|P40033|0|train
P02994|Q03687|0|train
P42943|Q03124|0|train
P35999|P38627|0|train
P36009|P53971|0|train
P0CS90|P48559|0|train
P47068|P49090|0|train
P25294|Q12303|0|train
P38323|Q12329|0|train
P09435|P38829|0|train
P35177|Q03769|0|train
P24384|P41277|0|train
P25364|Q07478|0|train
P38875|Q12516|0|train
P10664|P32610|0|train
P43321|Q02159|0|train
P50101|Q07657|0|train
P34163|Q12333|0|train
P15891|P38555|0|train
P29465|Q06697|0|train
P42945|Q12427|0|train
P33416|P47041|0|train
Q06406|Q08096|0|train
Q06677|Q07896|0|train
P34730|P38339|0|train
P25491|P28000|0|train
Q05359|Q12753|0|train
P25359|Q12029|0|train
P53141|Q06677|0|train
P34230|Q12000|0|train
P20052|P39101|0|train
P25374|P40150|0|train
P41895|Q06644|0|train
P20053|P25651|0|train
P19073|P22217|0|train
P43579|Q00539|0|train
P38994|Q08193|0|train
Q03730|Q06706|0|train
P39111|P53061|0|train
P49017|Q06103|0|train
Q03860|Q12494|0|train
P53043|Q12493|0|train
P35206|Q04947|0|train
P18851|Q12159|0|train
P36126|Q08949|0|train
Q06328|Q08422|0|train
P32608|P43593|0|train
P39524|Q99383|0|train
P38883|Q08748|0|train
Q08236|Q12354|0|train
Q02159|Q04651|0|train
P31376|P39933|0|train
P32344|P61830|0|train
P15367|Q12099|0|train
P14907|P40150|0|train
P31378|P40438|0|train
P14908|P19263|0|train
P54860|Q12285|0|train
P40016|Q12344|0|train
P20095|P43556|0|train
P38788|Q07478|0|train
P38074|P39083|0|train
P40533|Q04500|0|train
P39078|P53866|0|train
P36973|P47090|0|train
Q04004|Q04279|0|train
P32908|Q02159|0|train
P10591|Q04930|0|train
P00175|P25491|0|train
P10591|P54783|0|train
P40540|P53919|0|train
P10591|P27344|0|train
P32837|P53215|0|train
P40033|Q06160|0|train
P16140|Q06506|0|train
P27637|Q12436|0|train
P47035|P53748|0|train
P38264|P43551|0|train
P32558|Q06344|0|train
P31383|P32337|0|train
P46671|P50278|0|train
P39520|P80210|0|train
P41913|Q07533|0|train
P25358|P38109|0|train
P38323|P53298|0|train
P25573|P35169|0|train
P14682|Q06632|0|train
P53161|P53845|0|train
P36523|P46992|0|train
P40016|Q02201|0|train
P07170|Q06106|0|train
P40085|Q02804|0|train
P34245|P39101|0|train
P04051|Q05931|0|train
P39968|P41807|0|train
P38829|Q07786|0|train
P22855|P43638|0|train
P36104|Q06406|0|train
P34247|Q01919|0|train
P53049|Q12487|0|train
P10592|P33322|0|train
P20434|P53983|0|train
P32527|P32790|0|train
P11484|P38336|0|train
P53919|Q12420|0|train
P10592|P32361|0|train
Q02159|Q06344|0|train
P47170|P50276|0|train
P16661|P50861|0|train
P10591|P46964|0|train
P32790|P47122|0|train
P38353|Q08208|0|train
P29366|P32832|0|train
P32641|P34230|0|train
P33441|P53040|0|train
P50110|Q02961|0|train
P53278|Q06705|0|train
P53113|Q02931|0|train
P17629|P48363|0|train
P32352|P38123|0|train
P19807|P38694|0|train
P04819|P40150|0|train
P13902|P36131|0|train
P21771|P38165|0|train
P06704|P32617|0|train
P38338|Q08235|0|train
P16370|P22108|0|train
P38074|P40002|0|train
P33339|Q03049|0|train
Q12107|Q12691|0|train
P47079|Q12306|0|train
P05748|P10591|0|train
P32340|P33203|0|train
P39731|P53091|0|train
P02829|P31376|0|train
P16521|P38823|0|train
P36130|Q03981|0|train
P27999|P43122|0|train
P36421|Q12265|0|train
P25294|P43582|0|train
P36119|P40005|0|train
P02293|P39984|0|train
P33416|P38992|0|train
P10591|P40208|0|train
P32451|P53271|0|train
P04037|P46988|0|train
P32599|P40496|0|train
P28708|Q12385|0|train
P10592|P38163|0|train
P32908|P39976|0|train
P31111|Q00684|0|train
P38749|P53008|0|train
P33416|Q12443|0|train
P38713|P39968|0|train
P02829|P14904|0|train
P38817|P39982|0|train
P10592|Q12446|0|train
P32589|Q03935|0|train
P33416|P53859|0|train
P38041|Q12060|0|train
P25377|P41910|0|train
P17423|P39677|0|train
P29340|P33203|0|train
P00045|P10591|0|train
P25376|P32835|0|train
P00359|P53131|0|train
P10591|Q12017|0|train
P25303|P33314|0|train
P40564|Q03898|0|train
P33203|P39940|0|train
P32558|P53271|0|train
P38283|Q05946|0|train
P33322|P34111|0|train
P16521|P38764|0|train
P09620|Q12329|0|train
P40476|P43545|0|train
P06782|P40564|0|train
P10659|P40303|0|train
P09435|P49686|0|train
P19807|P37366|0|train
P32589|Q07500|0|train
P38123|Q12350|0|train
P32505|P53224|0|train
P29366|P32874|0|train
P40150|Q06648|0|train
P39683|P52553|0|train
P32589|P38803|0|train
P39104|P80667|0|train
P42945|Q12500|0|train
P40358|Q07527|0|train
P25356|Q04213|0|train
P09938|P40564|0|train
P32589|P50277|0|train
P25491|Q3E792|0|train
P53165|Q03935|0|train
P06101|Q06410|0|train
P11076|P36064|0|train
P04821|P25348|0|train
P21304|P38953|0|train
P14693|P32642|0|train
P07256|Q12122|0|train
P11484|P53230|0|train
P04806|P14906|0|train
P38321|P38624|0|train
P32854|P43562|0|train
P32895|Q12306|0|train
P16661|P25454|0|train
P14907|P27999|0|train
P53913|Q92331|0|train
P25642|P30952|0|train
P02829|Q02821|0|train
P09032|P38339|0|train
P26798|Q06214|0|train
P32529|P47154|0|train
P14242|Q08205|0|train
P18480|Q02159|0|train
P38142|P40150|0|train
P04821|P39102|0|train
P32642|P38234|0|train
Q03373|Q03831|0|train
O94742|P53305|0|train
P52891|Q03558|0|train
P10592|P38882|0|train
Q03784|Q06349|0|train
P32793|P46951|0|train
P32794|P39008|0|train
P09435|P53615|0|train
P43544|Q06677|0|train
P40090|P47181|0|train
P40155|Q04602|0|train
P38353|Q06224|0|train
P53910|Q12389|0|train
P35180|P42837|0|train
P10591|P37298|0|train
P33416|P52492|0|train
P15624|P40016|0|train
P40558|P43582|0|train
P38116|Q03981|0|train
Q02931|Q08058|0|train
P22138|P26793|0|train
P0CF18|P10591|0|train
P20434|Q08645|0|train
P38705|Q05931|0|train
P47150|Q06567|0|train
P35732|P36124|0|train
P32356|Q06672|0|train
P38865|P45819|0|train
P10591|P32605|0|train
Q03529|Q3E7X8|0|train
P36053|P51601|0|train
P01120|P53141|0|train
P40971|Q05809|0|train
P10862|Q03691|0|train
P31384|Q02159|0|train
P25605|P51533|0|train
P38244|Q01329|0|train
P05066|Q06449|0|train
P28003|P53176|0|train
P27616|P39940|0|train
P25491|P36141|0|train
P53261|Q04659|0|train
P25491|Q03264|0|train
P41913|P45976|0|train
P0CY06|P16474|0|train
P12904|P38323|0|train
P25651|P47068|0|train
P38753|P41910|0|train
P25693|Q08968|0|train
P37254|P39936|0|train
Q03690|Q12320|0|train
Q04739|Q07657|0|train
P23493|P46678|0|train
P33416|P38310|0|train
Q02795|Q12329|0|train
P32793|P36053|0|train
P36053|P47010|0|train
P07248|P35719|0|train
P32529|P36100|0|train
P40016|P42837|0|train
P00424|P10591|0|train
P41696|P47093|0|train
P38635|Q07953|0|train
P38953|Q12449|0|train
P11484|P53150|0|train
P50102|Q00772|0|train
P40150|Q05166|0|train
P24783|Q07915|0|train
P05319|P40496|0|train
P32502|Q04439|0|train
P19807|P53254|0|train
P01123|P41277|0|train
P32502|Q04372|0|train
P32354|P39969|0|train
P23202|P27692|0|train
P40150|P41696|0|train
P00549|P80667|0|train
P07275|Q12452|0|train
P02829|P38633|0|train
P53951|Q06449|0|train
P53936|Q04383|0|train
P33416|Q06689|0|train
P38249|P49956|0|train
P10591|Q04359|0|train
P06787|Q99188|0|train
O42831|P53049|0|train
P43321|Q12420|0|train
P32897|P43583|0|train
P42826|P89105|0|train
P43585|P51601|0|train
P09435|P28708|0|train
P20448|Q02159|0|train
P02829|P10849|0|train
P35203|Q12329|0|train
P15790|P40857|0|train
P06779|P53835|0|train
P20436|P33298|0|train
P40069|P53540|0|train
P38624|P53552|0|train
P10591|P41896|0|train
Q05635|Q9ZZX1|0|train
A0A023PZH5|P47076|0|train
Q03769|Q12159|0|train
P28004|P49573|0|train
P23594|P33322|0|train
P32368|Q06677|0|train
P40150|P47039|0|train
P32353|P47006|0|train
P25294|Q04867|0|train
P32589|P36049|0|train
P25491|Q12000|0|train
P35177|Q03558|0|train
P02994|P38788|0|train
P19541|Q04623|0|train
P20448|Q03913|0|train
P53303|Q12239|0|train
P14359|Q08182|0|train
P19659|P50947|0|train
P25375|P30775|0|train
P20459|P25491|0|train
P53038|Q04651|0|train
P10591|P53860|0|train
P25303|P53038|0|train
P38123|P39076|0|train
P32873|Q06211|0|train
P35817|P38291|0|train
P38333|Q01476|0|train
P25044|P34223|0|train
P15992|Q08702|0|train
P09435|P36022|0|train
P25491|P32604|0|train
P37838|P39001|0|train
P16151|P47022|0|train
P39967|P50102|0|train
P14693|Q07953|0|train
P04817|Q99287|0|train
P53897|Q02775|0|train
P22696|Q12124|0|train
P0CD99|P47149|0|train
P35198|P39014|0|train
P28004|P32832|0|train
P38193|P38851|0|train
P15992|P40564|0|train
P32523|P53819|0|train
P53936|Q12453|0|train
P32944|P35210|0|train
P38788|P39925|0|train
P47167|Q02159|0|train
P25491|Q08491|0|train
Q04947|Q08967|0|train
P31539|Q04033|0|train
