uniprotID_A|uniprotID_B|isInteraction|trainTest
Q13643|Q9HC52|1|train
Q13643|Q9ULH0|1|train
Q13643|Q9Y2H0|1|train
Q13643|Q8TAU3|1|test
Q13643|Q6P1W5|1|test
Q13643|Q8TAI1|1|test
Q13643|Q9BT49|1|train
Q13643|Q64LD2|1|train
Q13643|Q8TAI7|1|train
Q13643|Q9UHP6|1|test
Q13643|Q9Y4X4|1|train
Q86X02|Q8WWY3|1|train
Q8WWY3|Q9BYE0|1|train
Q8WWY3|Q9UL41|1|test
Q2TAL6|Q8WWY3|1|train
Q8WWY3|Q8WXK1|1|train
Q8WXD5|Q9BPW5|1|train
Q8WWY3|Q96K58|1|train
Q8WWY3|Q96MX3|1|test
Q8WWY3|Q96L46|1|train
O94842|Q8WXD5|1|train
Q8N715|Q9ULW6|1|test
Q8WXD5|Q96D03|1|test
Q8WWY3|Q99687|1|train
Q5MJ10|Q96PV7|1|test
A1KXE4|O75909|1|test
A1KXE4|Q08117|1|test
P06396|Q04206|1|train
Q15287|Q53GI3|1|train
Q04206|Q13625|1|train
Q15287|Q9HBT8|1|train
P15884|Q04206|1|train
Q15287|Q96LP2|1|test
Q15287|Q86W11|1|train
Q15287|Q6AZW8|1|test
Q14585|Q15287|1|test
P62306|P62310|1|train
P51814|Q15287|1|test
Q15287|Q96MU7|1|train
A6NEM1|Q8IXJ9|1|train
Q15287|Q9UJV9|1|train
Q15287|Q9P2I0|1|train
Q02447|Q5MJ10|1|train
Q02447|Q6MZP7|1|train
Q02447|Q96Q77|1|train
Q02447|Q7Z3K3|1|train
Q02447|Q96BD5|1|train
P62306|Q8TBB1|1|test
Q15287|Q16629|1|train
Q13595|Q15287|1|train
A7MD48|Q15287|1|train
A6NEM1|Q15287|1|train
Q15287|Q15415|1|train
Q15287|Q6ZUT1|1|train
Q13242|Q15287|1|train
Q15560|Q96B26|1|train
Q8TBB1|Q96B26|1|train
Q04206|Q9UER7|1|train
Q96B26|Q9Y272|1|train
Q96B26|Q96HA8|1|train
Q96B26|Q96D03|1|test
Q96B26|Q9NP98|1|test
Q96B26|Q96BD5|1|train
P15336|Q96B26|1|train
Q96B26|Q96GV9|1|test
Q96B26|Q9BVN2|1|train
Q8WTP8|Q96B26|1|train
Q14331|Q96B26|1|train
Q6P5X5|Q96B26|1|train
P20674|Q96B26|1|train
P03372|Q15648|1|train
Q96B26|Q9H0A9|1|train
Q04206|Q04864|1|train
P62306|Q13422|1|train
P62306|Q9H1P3|1|train
P57678|Q8N715|1|train
P57678|Q9NZD8|1|test
P57678|Q03518|1|test
P57678|Q9BYQ4|1|train
P57678|Q63ZY3|1|train
Q96B26|Q96MY7|1|test
P57678|Q9NXK8|1|train
P57678|Q52LG2|1|train
O75928|Q96B26|1|train
Q96B26|Q9Y4Z0|1|train
Q86Y22|Q96B26|1|train
P22607|Q04206|1|test
Q0VD86|Q96B26|1|train
Q15287|Q9UKJ3|1|train
O76024|P78371|1|test
O76024|O95243|1|train
O76024|P05067|1|train
P25024|Q9NY35|1|test
Q96L33|Q9NQU5|1|test
O75031|Q9NQU5|1|train
O75293|Q92600|1|test
O75293|Q5JVL4|1|train
O76024|P03372|1|train
Q15555|Q6ZW49|1|train
Q15555|Q8TBB1|1|test
O76024|P28062|1|train
A6NLX3|Q96A72|1|train
A6NLX3|O75604|1|train
A6NLX3|Q00535|1|train
A6NLX3|Q9Y3C6|1|train
O76024|Q9HCE7|1|test
A6NLX3|Q9NVG8|1|test
P26951|Q9BVK8|1|test
P26951|Q5BJH2|1|train
P26951|P54852|1|train
P26951|Q8N5M9|1|train
P26951|Q9NZG7|1|train
P26951|Q9NXK6|1|train
P26951|Q8TBM7|1|train
P26951|Q8WWP7|1|train
O75925|O76024|1|train
O76024|P78524|1|train
P26951|Q8N6F1|1|test
P26951|Q8N2H4|1|test
P26951|Q9Y6X1|1|train
P26951|Q6PI78|1|train
P25024|Q969F0|1|train
O76024|Q9NZC7|1|train
P26951|Q0VAQ4|1|train
Q15555|Q96D03|1|test
P61326|Q15287|1|test
O43809|Q15287|1|train
P49760|Q15287|1|train
P49761|Q15287|1|train
O43464|Q15287|1|train
Q15287|Q9UGI0|1|train
O94906|Q15287|1|train
P08621|Q15287|1|train
P49910|Q15287|1|train
Q15287|Q8IYF1|1|train
P21291|Q16790|1|train
P21291|Q9H902|1|train
Q15287|Q9NYB9|1|train
O75558|Q15287|1|train
P84103|Q15287|1|train
P78332|Q15555|1|test
Q15555|Q8NHY3|1|test
P05771|Q6ZQX7|1|test
P16284|Q6ZQX7|1|test
P13637|Q6ZQX7|1|test
Q15287|Q9NRD5|1|test
P68133|Q6ZQX7|1|test
P20339|Q6ZQX7|1|test
P78317|Q9UQR0|1|train
P09012|Q15287|1|train
P03372|Q6ZQX7|1|test
O43586|Q15287|1|test
O75494|Q15287|1|test
P08670|Q6ZQX7|1|test
A1KXE4|P21549|1|train
P62952|Q8NHS1|1|test
P54646|Q96JM7|1|test
Q96JM7|Q9UBU8|1|test
P10827|Q96JM7|1|test
O75031|Q96JM7|1|test
Q5T7W7|Q96JM7|1|test
Q96JM7|Q9UMX2|1|test
Q96JM7|Q9H4E7|1|test
P62952|Q96Q45|1|test
P18545|Q96JM7|1|test
P62952|Q68G75|1|test
Q96JM7|Q9Y228|1|test
Q13131|Q96JM7|1|test
P45984|Q96JM7|1|test
P55345|Q9NTZ6|1|train
P55345|Q13191|1|train
O60869|P42858|1|test
Q96JM7|Q9NPG2|1|test
O95237|P62952|1|test
P62952|Q8WWP7|1|test
O00716|Q96JM7|1|test
P23497|Q96JM7|1|test
P31930|Q96JM7|1|test
Q15014|Q96JM7|1|test
P62952|Q8WWF3|1|test
Q96JM7|Q9BXJ3|1|test
O75177|P33240|1|test
O75177|Q06710|1|test
O75177|P17931|1|test
O75177|Q13470|1|test
O75177|Q8WXH2|1|test
O75177|Q9BWW4|1|test
O75177|Q96HR8|1|test
A1KXE4|P14678|1|test
A1KXE4|P22607|1|test
A1KXE4|Q9BQY4|1|train
A1KXE4|Q14511|1|test
A1KXE4|Q13227|1|test
O75177|O95429|1|test
O75177|Q96PC5|1|test
O75177|P14678|1|test
O75177|Q6AI39|1|test
O75177|Q8NDC0|1|test
O75177|Q6P1W5|1|test
P62952|Q96D05|1|test
O75177|Q8HWS3|1|test
A8MQ03|P62952|1|test
O75177|Q96E35|1|test
O75177|Q53EZ4|1|test
O75177|Q70EL1|1|test
O75177|Q8NF64|1|test
Q96B26|Q9NU39|1|train
P10276|P13056|1|test
P54646|Q8HWS3|1|train
Q8HWS3|Q9BXF9|1|test
O43251|Q3LI66|1|train
A1KXE4|O43251|1|test
Q8HWS3|Q9Y316|1|train
Q8HWS3|Q9H596|1|train
A5D8V6|Q8HWS3|1|test
Q494U1|Q8HWS3|1|train
Q8HWS3|Q9NQL9|1|test
O43251|Q96HR8|1|train
O43251|Q8IWX8|1|train
O43251|P0C7T5|1|test
Q8HWS3|Q9HBE1|1|train
P14678|Q96JM7|1|test
Q13131|Q8HWS3|1|train
O75716|Q8HWS3|1|train
Q8HWS3|Q96A09|1|train
Q96B26|Q9GZV7|1|test
P62318|Q96HA8|1|train
P14678|Q9Y333|1|train
Q04864|Q9Y333|1|train
Q08117|Q9Y333|1|test
Q3MHD2|Q9Y333|1|train
Q8TBB1|Q9Y333|1|train
Q9BYV2|Q9Y333|1|train
P43357|Q9Y333|1|train
Q9Y250|Q9Y333|1|train
O60271|P19838|1|train
P19838|P42858|1|test
P11171|P54105|1|test
P54105|Q6ZUT3|1|test
Q14511|Q8HWS3|1|test
Q08117|Q8HWS3|1|test
Q8HWS3|Q96E35|1|train
Q8HWS3|Q8WW24|1|train
O43251|Q8TDS5|1|train
Q86X45|Q9Y333|1|train
O43251|Q9UQM7|1|train
Q96JM7|Q9Y4Z0|1|test
Q6DKK2|Q96JM7|1|test
O43251|Q9UHD9|1|test
O43251|Q9BQY4|1|train
O43251|O76064|1|train
O43251|P31943|1|train
O43251|P25788|1|train
P36508|Q96JM7|1|test
P09936|Q96JM7|1|test
Q96JM7|Q9UMX1|1|test
Q96JM7|Q9H8W4|1|test
Q96JM7|Q96S99|1|test
Q96JM7|Q9NWX5|1|test
O43251|Q9Y5V3|1|train
O43251|P42858|1|test
O43251|Q13554|1|test
P63000|Q96JM7|1|test
P61758|Q96JM7|1|test
O43251|Q15365|1|train
Q14203|Q96JM7|1|test
O43251|O75553|1|train
O43251|Q96LM6|1|train
P62875|Q96JM7|1|test
O43251|Q6P1W5|1|test
O43251|Q8NDC0|1|train
O43251|Q93062|1|train
Q13895|Q96JM7|1|test
O60341|P26378|1|train
P35711|Q7Z699|1|train
Q6ZN57|Q7Z699|1|train
Q7Z699|Q9HCE7|1|test
P48730|Q9Y5Q9|1|train
Q7Z699|Q9UNN5|1|train
P48730|Q9H2S9|1|test
O75925|Q7Z699|1|train
O75382|P48730|1|test
O60447|P48730|1|train
P48730|Q49A88|1|train
P48730|Q96L34|1|train
P48730|Q13148|1|test
P48730|Q5S007|1|train
P17612|P48730|1|train
P48730|Q9C026|1|train
P48730|Q9P286|1|train
P48730|Q96BR9|1|test
P48730|Q92624|1|train
P48730|Q9BRK4|1|train
P48730|Q6ZW49|1|train
Q16611|Q7Z699|1|test
P42677|P61289|1|train
Q00987|Q9NVN8|1|train
Q7Z699|Q99828|1|train
P51580|Q8TAP4|1|test
Q08379|Q9NVN8|1|train
P19440|Q8TAP4|1|test
P63167|Q9NVN8|1|train
Q5JR59|Q9NVN8|1|train
P0DP24|Q7Z699|1|test
P06850|P48730|1|test
P48730|Q6PGQ1|1|train
P48730|Q5T7W0|1|train
Q7Z699|Q9NZC7|1|train
Q7Z699|Q9UKV8|1|train
P48730|Q14114|1|train
P48730|Q96GW7|1|train
O75382|P49674|1|test
Q01105|Q7Z699|1|train
Q7Z699|Q9H9D4|1|train
Q7Z699|Q8WY64|1|train
P49674|Q5T7W0|1|test
Q7Z699|Q9NS23|1|test
P48730|Q8IUQ4|1|train
Q16623|Q3SXY8|1|train
Q16623|Q8N4V1|1|train
O00559|Q16623|1|train
Q16623|Q92482|1|train
Q16623|Q9BQE5|1|train
Q16623|Q96FZ5|1|train
Q16623|Q8TBM7|1|train
Q7Z699|Q9UBX5|1|train
Q7Z699|Q9NRP7|1|train
Q16623|Q9Y6V7|1|train
Q16623|Q86W74|1|train
Q16623|Q8WWP7|1|train
Q16623|Q8IY26|1|train
Q06587|Q7Z699|1|train
Q16623|Q8N8Z8|1|train
Q16623|Q9H2L4|1|test
Q16623|Q8WVX3|1|train
Q16623|Q9Y2P0|1|train
Q16623|Q4LEZ3|1|test
Q16623|Q5SQN1|1|train
Q16623|Q86Y82|1|train
Q16623|Q5BJH2|1|train
O14653|Q16623|1|train
Q16623|Q3SY00|1|train
Q16623|Q8IXM6|1|test
Q16623|Q8N511|1|train
Q15907|Q7Z699|1|train
Q16623|Q8N5M9|1|train
Q16623|Q9H7X3|1|train
Q16623|Q96LZ7|1|train
Q16623|Q9NZG7|1|test
Q16623|Q5QGT7|1|train
Q16623|Q96HV5|1|train
Q16623|Q9UHJ9|1|train
Q16623|Q5VZY2|1|test
Q16623|Q96JC4|1|train
Q16623|Q8NC01|1|test
P30301|Q16623|1|test
Q7Z699|Q9Y605|1|train
Q16623|Q9NWW5|1|test
Q16623|Q96F15|1|train
Q16623|Q8IW00|1|test
Q7Z699|Q8IVS8|1|train
Q7Z699|Q9BXY8|1|train
Q5T7V8|Q86Y82|1|train
Q5T7V8|Q9Y6D0|1|train
Q5T7V8|Q8IXM6|1|test
Q15486|Q7Z699|1|train
Q5T7V8|Q96F15|1|train
Q5T7V8|Q7Z4F1|1|train
Q15172|Q7Z699|1|test
Q7Z699|Q8N720|1|train
Q5T7V8|Q96FZ5|1|train
Q5T7V8|Q8NBD8|1|train
Q5T7V8|Q8N6F1|1|test
Q5T7V8|Q8IY26|1|train
Q5T7V8|Q8N0U8|1|train
Q5T7V8|Q9H2L4|1|test
Q5T7V8|Q9UBY5|1|train
Q5T7V8|Q8N2M4|1|test
Q5T7V8|Q6PI25|1|train
Q5T7V8|Q86UF1|1|train
P37173|P48730|1|train
Q5T7V8|Q9NWW5|1|train
Q63ZY3|Q9NVN8|1|train
Q16623|Q9Y6X1|1|train
Q16623|Q6UX34|1|train
Q7Z699|Q9NZD8|1|train
Q7Z699|Q8N715|1|train
Q7Z699|Q8TAU3|1|test
P05412|Q8WTV0|1|train
P05412|P22607|1|test
P05412|P07437|1|train
P05412|Q71U36|1|test
Q6P1K2|Q7Z699|1|train
Q7Z699|Q8WXK3|1|test
P05412|Q9UGL9|1|train
Q5T7V8|Q92843|1|train
Q03405|Q7Z699|1|train
Q5T7V8|Q96HH6|1|train
Q5T7V8|Q9Y228|1|train
Q5T7V8|Q9UNK0|1|train
Q5T7V8|Q9BQB6|1|train
Q5T7V8|Q9P0S9|1|train
P05412|P06396|1|train
P31321|Q9NVN8|1|train
Q8TAP4|Q96N21|1|test
O00463|Q7Z699|1|train
Q8TAP4|Q9BTD3|1|test
Q5BKX5|Q8TAP4|1|test
O43307|Q8TAP4|1|test
O00463|Q8IZU1|1|test
O00463|Q5BJF6|1|train
O00463|Q96Q77|1|test
O00463|O95995|1|train
O00463|P62699|1|train
P04792|Q8N5U6|1|test
O00463|O75031|1|train
O00463|P54725|1|train
O00463|P61968|1|test
O00463|P78317|1|train
O00463|Q8N720|1|train
O00463|Q8TBB1|1|train
Q8N5U6|Q9Y3C5|1|test
O00463|Q96HA8|1|train
O00463|Q9H8Y8|1|test
O00463|Q16206|1|train
O00463|O14832|1|train
O00463|P31948|1|train
O43761|Q8TAP4|1|test
Q6ZNG0|Q8TAP4|1|test
Q8TAP4|Q8WWY6|1|test
O00463|P13473|1|train
O00463|Q9BT49|1|test
O60333|Q8N5U6|1|test
O15273|P20339|1|train
Q86WK6|Q8TAP4|1|test
P52747|Q8TAP4|1|test
O43679|Q8TAP4|1|test
P20339|Q6IAA8|1|test
P20339|Q8TAB5|1|train
P20339|Q96HB5|1|train
P15923|P20339|1|test
P20339|Q9UQM7|1|train
P20339|Q9NS73|1|train
O00463|P25786|1|test
O00291|Q8N5U6|1|test
O76024|Q8N5U6|1|test
Q8N5U6|Q8NI60|1|test
O94985|Q8N5U6|1|test
O15287|P20339|1|train
P55212|Q8N5U6|1|test
Q7Z699|Q8N5U6|1|test
P28799|Q9BWX1|1|test
Q9BWX1|Q9Y2X8|1|train
Q7Z699|Q9BWX1|1|train
O43747|P54253|1|train
P13473|Q8N5U6|1|test
Q16623|Q8N8B7|1|train
P01112|P19544|1|test
P19544|P37173|1|test
P19544|Q9NRD5|1|test
P19544|P22607|1|test
P19544|P25685|1|test
O15397|P19544|1|test
P19544|Q13501|1|test
P19544|Q9H4L5|1|test
P19544|Q9UGI0|1|test
Q6IQ16|Q99836|1|train
P78317|Q99836|1|train
O75031|Q9NVN8|1|train
O14926|Q8TAP4|1|test
Q8TAP4|Q9UJ42|1|test
O95498|Q8TAP4|1|test
Q8TAP4|Q92826|1|test
Q9BYV2|Q9NVN8|1|train
P15169|Q8TAP4|1|test
Q3YBM2|Q8TAP4|1|test
Q9NVN8|Q9UHG0|1|train
Q8TAP4|Q9H8H3|1|test
Q13072|Q8TAP4|1|test
Q8TAP4|Q9H2C1|1|test
P19544|P28329|1|test
Q9UDY4|Q9Y230|1|train
Q86T03|Q8TAP4|1|test
P19544|P60371|1|test
Q8TAP4|Q99687|1|test
O00463|Q12933|1|train
O00463|Q9NRD5|1|train
O00463|P63165|1|test
O00463|Q16543|1|train
O00463|O75928|1|train
Q8TAP4|Q9C0I3|1|test
O00463|P55735|1|train
P21728|Q8TAP4|1|test
P51884|Q8TAP4|1|test
Q8N0Y2|Q8TAP4|1|test
Q8TAP4|Q96PE6|1|test
Q8TAP4|Q96HJ3|1|test
A8MQ03|P19544|1|test
P51523|Q8TAP4|1|test
O14503|P19544|1|test
P16284|P19544|1|test
P19544|Q6NT76|1|test
P19544|P60409|1|test
P19544|P60410|1|test
P19544|Q15007|1|test
Q16623|Q16853|1|train
Q16623|Q9BXJ8|1|train
Q16623|Q9NVV5|1|train
P07992|Q13064|1|train
Q13064|Q14D33|1|train
Q13064|Q3SY00|1|test
P17568|Q7Z699|1|train
Q7Z699|Q9NUY8|1|train
Q7Z699|Q86YD7|1|train
Q13064|Q3SYF9|1|train
Q13064|Q6PF18|1|train
Q13064|Q8IUC2|1|train
Q13064|Q8N443|1|train
Q13064|Q96AH0|1|train
Q13064|Q9C086|1|test
Q13064|Q9NP55|1|train
O95363|Q13064|1|train
O43790|Q13064|1|train
Q5T1C6|Q7Z699|1|train
Q13064|Q9ULV5|1|train
Q13064|Q96C12|1|train
P35452|Q13064|1|train
Q6P5X5|Q7Z699|1|test
O75031|Q7Z699|1|train
Q7Z699|Q96NA2|1|train
Q13064|Q96SQ5|1|train
Q13064|Q5W5X9|1|train
P50221|Q13064|1|train
P05019|Q13064|1|train
Q13064|Q2WGJ6|1|test
A8MQ03|Q13064|1|test
Q13064|Q2I0M5|1|test
Q13064|Q9Y2P0|1|train
Q13064|Q8IWL8|1|train
Q13064|Q9NU63|1|train
P01189|Q13064|1|train
P0C7X2|Q13064|1|test
Q13064|Q8WXI4|1|train
Q13064|Q3LI59|1|train
Q13064|Q8N7U7|1|test
Q7Z699|Q9H2G9|1|test
O15151|P62837|1|test
Q13064|Q8IUC3|1|test
P07686|Q13064|1|train
Q13064|Q6ZRY4|1|train
Q13064|Q13351|1|test
Q13064|Q9NYA3|1|test
Q13064|Q9NZV7|1|train
Q13064|Q9Y2B5|1|train
P59942|Q13064|1|train
Q13064|Q5T4B2|1|train
Q13064|Q3LI70|1|train
Q13064|Q3LI66|1|test
Q13064|Q3LHN2|1|train
P18825|Q13064|1|train
Q13064|Q9BQD7|1|train
Q13064|Q9H668|1|train
Q13064|Q9UKT9|1|train
A9UHW6|Q13064|1|test
Q13064|Q14847|1|train
Q13064|Q6PKC3|1|train
Q13064|Q96A09|1|train
P05549|Q13064|1|train
Q7Z699|Q8N4C7|1|train
Q03989|Q13064|1|train
Q13064|Q16610|1|train
Q13064|Q9NPC6|1|test
P49639|Q13064|1|train
Q7Z699|Q9H0C1|1|train
Q13064|Q96D03|1|test
Q13064|Q9UBZ4|1|train
Q68EA5|Q7Z699|1|train
Q13064|Q14657|1|train
Q13064|Q8WW14|1|train
Q13064|Q96IQ9|1|train
Q13064|Q64LD2|1|train
Q13064|Q15637|1|test
O00746|Q13064|1|train
Q13064|Q7L5A3|1|train
Q13064|Q5VWN6|1|train
Q7Z699|Q9C0F3|1|train
Q13064|Q8N1L9|1|train
P61086|Q13064|1|test
Q13064|Q9BXL8|1|train
Q13064|Q5T686|1|test
O14817|Q13064|1|train
Q13064|Q9H2G9|1|test
P82932|Q13064|1|test
P35548|Q7Z699|1|train
Q7Z699|Q96SQ5|1|train
Q14995|Q7Z699|1|train
Q7Z699|Q9BRX9|1|test
P17568|Q13064|1|train
P15976|Q13064|1|train
O75031|Q13064|1|train
O76011|Q13064|1|train
Q13064|Q9BRT2|1|train
Q13064|Q96NG3|1|train
O75478|Q13064|1|train
Q13064|Q63ZY3|1|train
O75781|Q7Z699|1|test
Q68G74|Q7Z699|1|train
Q13064|Q13882|1|test
Q13064|Q96PV0|1|train
Q13064|Q9BVG8|1|test
Q13064|Q6RVD6|1|test
Q7Z699|Q8IZU1|1|train
A5D8V7|Q7Z699|1|train
Q13064|Q9UBB9|1|train
P62837|Q9NWM3|1|test
P09211|Q6UY14|1|train
P09211|P49639|1|train
P09211|Q5JR59|1|train
P09211|Q5TD97|1|train
P09211|Q7Z3S9|1|train
P09211|Q14525|1|test
O76011|P09211|1|train
P09211|Q9BYR8|1|test
P09211|P60411|1|train
P09211|Q8N720|1|train
O15212|Q8TD31|1|train
O15212|Q63ZY3|1|train
O15212|O95983|1|train
O15212|Q9BVG8|1|test
Q7Z698|Q7Z699|1|test
O15212|O15481|1|train
O15212|P53567|1|train
O15212|Q9UK22|1|train
O94985|P05067|1|train
Q5RHP9|Q92876|1|train
Q12986|Q7Z699|1|train
Q14257|Q9UNE7|1|train
P29474|Q7Z699|1|train
Q00994|Q7Z699|1|train
P13051|Q14257|1|test
P08138|Q7Z699|1|train
P09211|Q9BYR6|1|train
Q16623|Q6RW13|1|train
Q16623|Q9BZL3|1|train
Q16623|Q9NZ43|1|train
Q16623|Q8TBN0|1|train
Q16623|Q96C28|1|train
Q16623|Q8N6R1|1|test
Q16623|Q9NVF9|1|train
O43169|Q16623|1|train
Q16623|Q9Y228|1|train
Q16623|Q9BVG8|1|test
Q16623|Q9ULM2|1|test
Q16623|Q8IYI8|1|train
Q16623|Q9UNK0|1|train
Q7Z699|Q8WXH2|1|train
Q16623|Q8WVV5|1|train
Q16623|Q96IW7|1|train
P54315|Q16623|1|train
Q16623|Q92520|1|train
Q16623|Q9P0S9|1|train
Q16623|Q9NV29|1|train
Q16623|Q9UEU0|1|test
Q16623|Q9UKR5|1|test
P09211|P78385|1|train
P09211|P0DPK4|1|test
P09211|Q9BWT7|1|train
P09211|Q07627|1|train
A8MQ03|P09211|1|train
P09211|P22735|1|test
Q5T4S7|Q7Z699|1|train
P09211|Q9P2M1|1|train
P50222|Q01105|1|train
O00560|Q01105|1|train
P52736|P60409|1|test
Q16623|Q9H0R3|1|train
Q16623|Q9UL45|1|train
P78317|Q16623|1|train
Q16623|Q8N988|1|train
P09211|Q3LI66|1|train
O15212|Q9NQG5|1|train
O95971|Q6RW13|1|test
O95971|Q969L2|1|test
O95971|Q9NX76|1|test
O95971|Q96DZ9|1|test
O95971|P10827|1|test
O95971|P08247|1|test
O15151|Q9BRR0|1|test
Q5VU43|Q9BRR0|1|train
P49591|Q9BRR0|1|train
P62837|Q86XT4|1|test
P62837|Q96EP1|1|test
P62837|Q9HCM9|1|test
P62837|Q86UW9|1|test
P41091|Q9BRR0|1|test
P62837|Q9UJV3|1|test
P62837|Q9BWX1|1|test
P62837|Q9BYV2|1|test
P62837|Q96B67|1|test
P62837|Q9HAC8|1|test
Q8WXH2|Q9BRR0|1|train
P61964|Q96PG8|1|test
P61964|Q9Y4F3|1|train
P21860|P25098|1|test
P25098|P48730|1|test
P25098|P35626|1|test
Q8N9B5|Q96JN2|1|train
Q5RL73|Q8N9B5|1|test
Q5JR59|Q8N9B5|1|train
Q6NUQ1|Q8N9B5|1|train
A6NEM1|Q8N9B5|1|train
O15212|Q13155|1|train
P14136|Q7Z699|1|train
P13591|P25098|1|test
P16581|Q7Z699|1|train
P14136|Q9BRR0|1|train
A6NEM1|Q9BRR0|1|train
Q8IYA8|Q9BRR0|1|test
O15151|P61964|1|train
O00308|P61964|1|train
P10074|P61964|1|train
P61964|Q92794|1|test
P61964|Q9UJX6|1|train
P61964|Q9Y2D8|1|train
A7MD48|P61964|1|train
P61964|Q92876|1|train
P61964|Q9Y5X4|1|test
P51970|Q7Z699|1|test
O76083|P61964|1|test
P20339|Q96PV4|1|train
P57052|Q6NX45|1|test
Q6NX45|Q8TD31|1|test
O43298|Q8TAP4|1|test
Q8TAP4|Q8TAP6|1|test
Q8TAP4|Q96AQ9|1|test
Q8TAP4|Q96HA8|1|test
P36406|Q8TAP4|1|test
Q8TAP4|Q9GZT8|1|test
Q53FD0|Q8TAP4|1|test
Q8N5Z5|Q8TAP4|1|test
Q8TAP4|Q9Y234|1|test
Q6NX45|Q9UJV3|1|test
Q6NX45|Q9H257|1|test
Q6NX45|Q9BWG6|1|test
Q6NX45|Q86UW9|1|test
Q8TAP4|Q9NX63|1|test
Q6NX45|Q969Y2|1|test
Q6NX45|Q8TAU3|1|test
Q6NX45|Q9H5Z6|1|test
Q6NX45|Q96MT8|1|test
Q6NX45|Q9H0I2|1|test
Q6NX45|Q8NEC5|1|test
Q6NX45|Q9UBL6|1|test
Q6NX45|Q9UBB4|1|test
Q3YEC7|Q8TAP4|1|test
Q8TAP4|Q9NVV9|1|test
P13994|Q6NX45|1|test
Q8TAP4|Q9NYB9|1|test
Q6NX45|Q96A72|1|test
Q6NX45|Q9H788|1|test
Q5JR59|Q6NX45|1|test
Q8TAP4|Q96A33|1|test
Q15836|Q8TAP4|1|test
Q8TAP4|Q9GZT6|1|test
Q6NX45|Q7Z3I7|1|test
Q6NX45|Q92805|1|test
Q6NX45|Q96Q77|1|test
Q6NX45|Q9UHB4|1|test
Q6NX45|Q8TF50|1|test
Q6NX45|Q9BYV9|1|test
P60371|Q6NX45|1|test
Q13573|Q8TAP4|1|test
P60409|Q6NX45|1|test
Q7L4P6|Q8TAP4|1|test
Q6NX45|Q9HC98|1|test
Q6NX45|Q8WXH2|1|test
Q6NX45|Q9NW38|1|test
Q6NX45|Q9BVG8|1|test
O75031|Q6NX45|1|test
A0JLT2|Q8TAP4|1|test
Q6NX45|Q70CQ1|1|test
Q6NX45|Q7Z699|1|test
A1L4K1|Q6NX45|1|test
Q6NX45|Q8WWY3|1|test
Q6NX45|Q96SQ5|1|test
O95424|Q8TAP4|1|test
Q5T7W7|Q6NX45|1|test
Q8TAP4|Q92481|1|test
Q6NX45|Q9BYR2|1|test
Q08379|Q8IVW4|1|train
P51114|Q8IVW4|1|test
Q8IVW4|Q99750|1|train
Q8TAP4|Q9Y576|1|test
O94972|Q8IVW4|1|train
O43298|Q8IVW4|1|train
Q13422|Q8IVW4|1|train
Q8IVW4|Q8N6L0|1|train
Q63ZY3|Q8IVW4|1|test
Q8IVW4|Q8WYN0|1|train
O43829|Q8IVW4|1|train
O14492|Q8TAP4|1|test
Q16082|Q8TAP4|1|test
P56693|Q8TAP4|1|test
Q8IUB9|Q96HB5|1|train
Q96HB5|Q9Y6H3|1|test
Q3LI66|Q96HB5|1|train
O15496|Q96HB5|1|train
Q3LI64|Q96HB5|1|test
Q96HB5|Q9BYD5|1|test
Q8TAP4|Q9UJA5|1|test
Q8IVW4|Q9NRD5|1|train
P15884|Q8TAP4|1|test
P23508|Q8IVW4|1|test
Q8IVW4|Q9UGI0|1|train
Q8IVW4|Q9NRI5|1|train
Q8TAP4|Q9UK41|1|test
Q8TAP4|Q9Y2J4|1|test
Q14141|Q8TAP4|1|test
P51451|Q6NX45|1|test
P28799|Q6NX45|1|test
O15397|Q6NX45|1|test
O76003|Q6NX45|1|test
Q6NX45|Q92997|1|test
Q13137|Q6NX45|1|test
O76024|Q6NX45|1|test
Q6NX45|Q9NRD5|1|test
Q13422|Q8TAP4|1|test
Q8TAP4|Q9H257|1|test
Q8IVW4|Q8WWB5|1|train
Q8IVW4|Q9NQM4|1|train
Q8NA61|Q8TAP4|1|test
Q8TAP4|Q9Y4X4|1|test
Q8N6K7|Q8TAP4|1|test
A8MQ03|Q8IVW4|1|train
P49821|Q8TAP4|1|test
Q5JR59|Q8TAP4|1|test
Q8TAP4|Q9UL33|1|test
O60711|Q8TAP4|1|test
Q8TAP4|Q9Y6D9|1|test
Q8IVW4|Q9P2M1|1|test
O43598|Q8TAP4|1|test
Q6NX45|Q8IVT2|1|test
Q92993|Q96HJ3|1|test
Q5JUW0|Q92993|1|test
Q86T03|Q92993|1|test
P41219|Q96BZ8|1|train
O43761|Q92993|1|test
Q8WXK4|Q96BZ8|1|train
Q92993|Q9BU19|1|test
Q13322|Q8TAP4|1|test
Q86VP1|Q8TAP4|1|test
Q8TAP4|Q99828|1|test
O14926|Q92993|1|test
O43307|Q92993|1|test
Q92826|Q92993|1|test
Q13072|Q92993|1|test
P15169|Q92993|1|test
P21728|Q92993|1|test
Q8N0Y2|Q92993|1|test
O95498|Q92993|1|test
Q63ZY3|Q96BZ8|1|train
Q96BZ8|Q9UBB9|1|train
P14136|Q96BZ8|1|train
P31321|Q96BZ8|1|train
Q92993|Q96FT9|1|test
